,conf,prediction,true
1158,0.5715562,2,2
1159,0.57155555,2,2
1160,0.57155555,2,2
1161,0.5715561,2,2
1162,0.5715562,2,2
1163,0.57155544,2,2
1164,0.57155585,2,1
1165,0.5715559,2,2
1166,0.5715568,2,2
1167,0.57155585,2,2
1168,0.5715562,2,2
1169,0.57155544,2,2
1170,0.57155746,2,2
1171,0.5715564,2,2
1172,0.57155573,2,0
1173,0.57155544,2,2
1174,0.5715559,2,0
1175,0.571555,2,2
1176,0.5715559,2,2
1177,0.57155555,2,0
1178,0.5715561,2,2
1179,0.57155526,2,0
1180,0.57155555,2,0
1181,0.5715564,2,2
1182,0.5715558,2,1
1183,0.57155544,2,0
1184,0.5715554,2,2
1185,0.5715549,2,1
1186,0.571556,2,1
1187,0.5715554,2,0
1188,0.5715558,2,0
1189,0.5715554,2,2
1190,0.57155555,2,0
1191,0.5715552,2,0
1192,0.5715561,2,2
1193,0.5715563,2,0
1194,0.571558,2,2
1195,0.5715553,2,1
1196,0.5715568,2,2
1197,0.5715568,2,2
1198,0.57155514,2,0
1199,0.5715557,2,2
1200,0.5715558,2,0
1201,0.5715568,2,2
1202,0.5715553,2,0
1203,0.5715551,2,0
1204,0.57155645,2,2
1205,0.57155526,2,2
1206,0.57155657,2,0
1207,0.5715557,2,2
1208,0.5715565,2,2
1209,0.5715575,2,2
1210,0.57155573,2,0
1211,0.5715561,2,2
1212,0.5715557,2,2
1213,0.57155645,2,2
1214,0.5715561,2,1
1215,0.571556,2,2
1216,0.57155657,2,2
1217,0.5715547,2,1
1218,0.5715563,2,2
1219,0.57155514,2,2
1220,0.5715558,2,0
1221,0.5715567,2,2
1222,0.57155603,2,0
1223,0.5715549,2,2
1224,0.5715573,2,0
1225,0.57155573,2,0
1226,0.5715555,2,2
1227,0.57155675,2,2
1228,0.5715557,2,0
1229,0.5715555,2,2
1230,0.5715558,2,0
1231,0.57155573,2,1
1232,0.57155514,2,2
1233,0.5715558,2,2
1234,0.57155687,2,1
1235,0.5715551,2,2
1236,0.5715568,2,2
1237,0.57155675,2,2
1238,0.5715557,2,0
1239,0.57155555,2,2
1240,0.571556,2,1
1241,0.57155704,2,2
1242,0.5715558,2,0
1243,0.571555,2,1
1244,0.57155675,2,2
1245,0.5715558,2,0
1246,0.57155645,2,0
1247,0.5715559,2,2
1248,0.57155603,2,2
1249,0.5715551,2,2
1250,0.57155466,2,2
1251,0.5715563,2,2
1252,0.5715552,2,1
1253,0.5715557,2,0
1254,0.57155615,2,2
1255,0.571556,2,0
1256,0.57155734,2,2
1257,0.57155514,2,2
1258,0.57155645,2,0
1259,0.57155603,2,2
1260,0.5715559,2,0
1261,0.5715555,2,2
1262,0.5715559,2,2
1263,0.571557,2,2
1264,0.5715563,2,2
1265,0.5715559,2,1
1266,0.5715558,2,0
1267,0.57155615,2,2
1268,0.57155544,2,2
1269,0.5715559,2,2
1270,0.5715555,2,0
1271,0.5715549,2,1
1272,0.57155555,2,1
1273,0.5715558,2,2
1274,0.57155615,2,0
1275,0.5715551,2,0
1276,0.5715562,2,2
1277,0.5715561,2,2
1278,0.5715555,2,0
1279,0.57155544,2,1
1280,0.5715571,2,2
1281,0.5715573,2,0
1282,0.5715544,2,2
1283,0.5715557,2,2
1284,0.5715559,2,2
1285,0.57155544,2,1
1286,0.5715564,2,1
1287,0.5715558,2,0
1288,0.5715561,2,2
1289,0.57155544,2,2
1290,0.57155573,2,2
1291,0.5715553,2,2
1292,0.57155734,2,2
1293,0.5715564,2,2
1294,0.5715552,2,1
1295,0.57155615,2,0
1296,0.5715558,2,2
1297,0.5715567,2,2
1298,0.57155615,2,2
1299,0.5715561,2,2
1300,0.5715551,2,2
1301,0.57155544,2,0
1302,0.57155627,2,2
1303,0.5715548,2,1
1304,0.5715557,2,2
1305,0.57155555,2,2
1306,0.57155657,2,2
1307,0.5715557,2,2
1308,0.57155526,2,0
1309,0.5715576,2,2
1310,0.57155657,2,2
1311,0.57155544,2,0
1312,0.57155544,2,2
1313,0.5715566,2,2
1314,0.57155555,2,2
1315,0.5715573,2,2
1316,0.57155555,2,0
1317,0.571555,2,0
1318,0.5715557,2,1
1319,0.57155544,2,1
1320,0.57155573,2,2
1321,0.5715555,2,0
1322,0.5715558,2,2
1323,0.57155514,2,0
1324,0.5715552,2,0
1325,0.57155603,2,0
1326,0.5715558,2,1
1327,0.5715553,2,2
1328,0.5715561,2,2
1329,0.57155526,2,0
1330,0.5715552,2,2
1331,0.5715555,2,2
1332,0.5715553,2,1
1333,0.5715549,2,0
1334,0.5715557,2,2
1335,0.57155544,2,2
1336,0.57155794,2,2
1337,0.5715561,2,2
1338,0.57155555,2,0
1339,0.5715567,2,2
1340,0.57155555,2,2
1341,0.5715558,2,0
1342,0.5715549,2,1
1343,0.5715549,2,1
1344,0.57155544,2,2
1345,0.5715561,2,2
1346,0.5715565,2,2
1347,0.5715561,2,1
1348,0.57155657,2,2
1349,0.5715557,2,2
1350,0.5715567,2,0
1351,0.5715565,2,2
1352,0.5715562,2,2
1353,0.5715563,2,2
1354,0.57155585,2,2
1355,0.5715555,2,2
1356,0.5715558,2,0
1357,0.57155716,2,2
1358,0.57155585,2,2
1359,0.5715552,2,0
1360,0.5715557,2,2
1361,0.5715553,2,1
1362,0.57155526,2,0
1363,0.57155573,2,2
1364,0.5715561,2,2
1365,0.5715563,2,2
1366,0.5715568,2,2
1367,0.5715562,2,2
1368,0.5715558,2,0
1369,0.5715575,2,2
1370,0.57155657,2,2
1371,0.5715558,2,0
1372,0.5715562,2,0
1373,0.5715573,2,0
1374,0.5715555,2,2
1375,0.57155627,2,2
1376,0.5715569,2,2
1377,0.57155704,2,2
1378,0.57155555,2,1
1379,0.57155704,2,2
1380,0.57155526,2,2
1381,0.57155496,2,1
1382,0.57155544,2,2
1383,0.57155603,2,2
1384,0.57155555,2,0
1385,0.57155585,2,2
1386,0.5715558,2,2
1387,0.57155603,2,2
1388,0.5715564,2,2
1389,0.57155544,2,0
1390,0.5715561,2,2
1391,0.571556,2,0
1392,0.57155555,2,0
1393,0.5715551,2,2
1394,0.57155657,2,2
1395,0.5715564,2,2
1396,0.5715561,2,2
1397,0.5715553,2,2
1398,0.5715551,2,2
1399,0.5715556,2,2
1400,0.5715555,2,2
1401,0.5715549,2,1
1402,0.5715557,2,2
1403,0.57155555,2,0
1404,0.5715557,2,2
1405,0.5715559,2,2
1406,0.571556,2,2
1407,0.57155657,2,2
1408,0.57155603,2,0
1409,0.57155555,2,0
1410,0.5715563,2,2
1411,0.5715557,2,0
1412,0.57155573,2,0
1413,0.57155544,2,2
1414,0.5715574,2,1
1415,0.5715558,2,2
1416,0.5715563,2,2
1417,0.5715553,2,1
1418,0.57155615,2,2
1419,0.5715549,2,2
1420,0.57155603,2,2
1421,0.57155573,2,2
1422,0.57155555,2,2
1423,0.57155544,2,2
1424,0.5715548,2,1
1425,0.5715551,2,1
1426,0.5715558,2,2
1427,0.5715546,2,2
1428,0.5715553,2,2
1429,0.571555,2,1
1430,0.5715571,2,2
1431,0.5715563,2,2
1432,0.571556,2,1
1433,0.5715557,2,2
1434,0.5715554,2,0
1435,0.57155585,2,0
1436,0.5715559,2,0
1437,0.5715573,2,0
1438,0.5715557,2,2
1439,0.5715552,2,2
1440,0.5715558,2,2
1441,0.5715563,2,2
1442,0.5715552,2,2
1443,0.5715562,2,2
1444,0.5715555,2,1
1445,0.57155484,2,1
1446,0.57155573,2,0
1447,0.5715558,2,2
1448,0.57155657,2,1
1449,0.57155496,2,0
1450,0.5715569,2,1
1451,0.57155555,2,1
1452,0.57155603,2,2
1453,0.5715562,2,2
1454,0.5715549,2,2
1455,0.571556,2,0
1456,0.5715558,2,2
1457,0.5715561,2,2
1458,0.57155585,2,2
1459,0.571556,2,2
1460,0.5715552,2,0
1461,0.5715565,2,2
1462,0.57155555,2,2
1463,0.5715559,2,0
1464,0.57155544,2,0
1465,0.5715568,2,2
1466,0.57155704,2,1
1467,0.5715558,2,0
1468,0.5715559,2,0
1469,0.5715555,2,0
1470,0.57155657,2,2
1471,0.57155555,2,0
1472,0.5715572,2,2
1473,0.57155544,2,1
1474,0.5715553,2,1
1475,0.5715562,2,1
1476,0.5715555,2,0
1477,0.57155603,2,2
1478,0.571555,2,2
1479,0.5715556,2,2
1480,0.57155466,2,0
1481,0.571556,2,1
1482,0.5715557,2,2
1483,0.5715553,2,2
1484,0.5715548,2,2
1485,0.5715551,2,0
1486,0.5715557,2,2
1487,0.5715562,2,1
1488,0.57155734,2,2
1489,0.57155544,2,2
1490,0.57155645,2,2
1491,0.5715563,2,2
1492,0.57155615,2,2
1493,0.5715553,2,2
1494,0.57155555,2,0
1495,0.57155704,2,2
1496,0.57155585,2,2
1497,0.5715555,2,0
1498,0.57155484,2,2
1499,0.57155627,2,1
1500,0.5715562,2,2
1501,0.57155526,2,1
1502,0.5715554,2,2
1503,0.5715555,2,2
1504,0.571556,2,2
1505,0.5715559,2,2
1506,0.57155544,2,2
1507,0.5715553,2,0
1508,0.57155603,2,2
1509,0.5715561,2,2
1510,0.5715565,2,2
1511,0.57155603,2,2
1512,0.571555,2,0
1513,0.57155704,2,2
1514,0.5715553,2,2
1515,0.5715567,2,2
1516,0.5715558,2,0
1517,0.5715555,2,2
1518,0.5715561,2,2
1519,0.5715553,2,1
1520,0.57155526,2,1
1521,0.5715559,2,2
1522,0.5715551,2,0
1523,0.5715555,2,1
1524,0.57155603,2,2
1525,0.57155436,2,1
1526,0.5715562,2,0
1527,0.5715553,2,0
1528,0.5715576,2,2
1529,0.5715561,2,2
1530,0.5715562,2,2
1531,0.571556,2,2
1532,0.5715562,2,2
1533,0.5715558,2,0
1534,0.5715565,2,2
1535,0.57155675,2,2
1536,0.5715561,2,2
1537,0.57155603,2,2
1538,0.5715569,2,2
1539,0.57155603,2,2
1540,0.5715569,2,1
1541,0.5715559,2,2
1542,0.5715563,2,1
1543,0.571555,2,1
1544,0.5715547,2,2
1545,0.57155603,2,2
1546,0.5715559,2,0
1547,0.571556,2,0
1548,0.5715551,2,2
1549,0.5715571,2,0
1550,0.5715563,2,2
1551,0.5715557,2,2
1552,0.5715559,2,2
1553,0.5715561,2,1
1554,0.5715557,2,2
1555,0.5715557,2,2
1556,0.5715557,2,2
1557,0.5715561,2,2
1558,0.5715553,2,0
1559,0.571557,2,2
1560,0.5715558,2,2
1561,0.57155627,2,2
1562,0.57155645,2,1
1563,0.5715558,2,2
1564,0.5715568,2,2
1565,0.5715559,2,0
1566,0.57155776,2,2
1567,0.5715558,2,2
1568,0.5715571,2,2
1569,0.57155704,2,2
1570,0.5715553,2,1
1571,0.571555,2,2
1572,0.5715567,2,2
1573,0.57155603,2,2
1574,0.57155496,2,1
1575,0.57155675,2,2
1576,0.5715557,2,0
1577,0.5715559,2,2
1578,0.5715551,2,1
1579,0.5715559,2,2
1580,0.57155555,2,2
1581,0.5715551,2,2
1582,0.5715557,2,2
1583,0.57155573,2,2
1584,0.5715555,2,2
1585,0.5715557,2,1
1586,0.5715557,2,2
1587,0.57155555,2,2
1588,0.5715561,2,2
1589,0.57155573,2,0
1590,0.5715557,2,2
1591,0.571556,2,0
1592,0.5715561,2,1
1593,0.57155603,2,2
1594,0.5715558,2,0
1595,0.5715549,2,2
1596,0.5715551,2,2
1597,0.5715553,2,1
1598,0.57155496,2,1
1599,0.5715557,2,0
1600,0.57155555,2,0
1601,0.57155734,2,2
1602,0.5715571,2,2
1603,0.57155526,2,0
1604,0.5715553,2,0
1605,0.57155555,2,2
1606,0.57155776,2,2
1607,0.5715558,2,2
1608,0.5715563,2,2
1609,0.5715569,2,2
1610,0.5715555,2,0
1611,0.5715559,2,2
1612,0.57155704,2,0
1613,0.57155573,2,0
1614,0.5715571,2,2
1615,0.57155627,2,2
1616,0.5715563,2,1
1617,0.5715562,2,2
1618,0.57155544,2,2
1619,0.5715568,2,2
1620,0.57155585,2,0
1621,0.5715565,2,2
1622,0.5715558,2,1
1623,0.5715555,2,1
1624,0.57155526,2,1
1625,0.5715561,2,2
1626,0.57155645,2,2
1627,0.5715559,2,2
1628,0.5715556,2,0
1629,0.57155526,2,2
1630,0.5715568,2,2
1631,0.5715563,2,2
1632,0.5715568,2,2
1633,0.5715567,2,2
1634,0.57155544,2,2
1635,0.57155454,2,1
1636,0.5715562,2,2
1637,0.5715559,2,2
1638,0.57155573,2,2
1639,0.5715575,2,2
1640,0.57155544,2,2
1641,0.57155657,2,0
1642,0.57155716,2,2
1643,0.5715567,2,2
1644,0.5715562,2,2
1645,0.5715558,2,1
1646,0.57155573,2,2
1647,0.5715563,2,0
1648,0.5715574,2,2
1649,0.5715557,2,0
1650,0.57155496,2,0
1651,0.5715562,2,2
1652,0.57155573,2,2
1653,0.5715552,2,2
1654,0.57155627,2,2
1655,0.5715563,2,2
1656,0.57155615,2,1
1657,0.5715542,2,2
1658,0.57155615,2,2
1659,0.57155573,2,2
1660,0.57155573,2,1
1661,0.57155603,2,0
1662,0.5715548,2,0
1663,0.57155496,2,2
1664,0.5715575,2,2
1665,0.57155645,2,0
1666,0.57155603,2,2
1667,0.5715557,2,2
1668,0.5715553,2,2
1669,0.5715557,2,0
1670,0.57155496,2,1
1671,0.5715568,2,2
1672,0.57155573,2,2
1673,0.57155573,2,2
1674,0.57155675,2,2
1675,0.57155627,2,0
1676,0.57155526,2,2
1677,0.5715559,2,1
1678,0.57155734,2,2
1679,0.5715556,2,2
1680,0.5715553,2,1
1681,0.57155657,2,1
1682,0.5715558,2,0
1683,0.57155627,2,2
1684,0.5715555,2,0
1685,0.57155573,2,2
1686,0.5715562,2,2
1687,0.5715558,2,2
1688,0.57155573,2,0
1689,0.5715558,2,1
1690,0.5715559,2,1
1691,0.5715576,2,2
1692,0.5715557,2,2
1693,0.5715548,2,2
1694,0.57155484,2,1
1695,0.5715549,2,1
1696,0.5715557,2,0
1697,0.5715558,2,2
1698,0.57155603,2,0
1699,0.5715571,2,2
1700,0.5715561,2,2
1701,0.57155555,2,1
1702,0.5715556,2,0
1703,0.571555,2,2
1704,0.5715576,2,2
1705,0.5715552,2,2
1706,0.57155526,2,1
1707,0.57155544,2,0
1708,0.5715559,2,2
1709,0.57155573,2,2
1710,0.5715573,2,0
1711,0.57155544,2,2
1712,0.5715565,2,1
1713,0.57155555,2,2
1714,0.5715553,2,2
1715,0.5715555,2,1
1716,0.57155514,2,2
1717,0.5715558,2,2
1718,0.5715555,2,1
1719,0.5715553,2,1
1720,0.57155573,2,2
1721,0.5715559,2,2
1722,0.57155645,2,2
1723,0.5715553,2,1
1724,0.5715566,2,2
1725,0.57155555,2,2
1726,0.57155555,2,0
1727,0.57155603,2,2
1728,0.57155555,2,2
1729,0.5715554,2,0
1730,0.57155555,2,0
1731,0.5715557,2,0
1732,0.571556,2,2
1733,0.57155555,2,2
1734,0.5715557,2,2
1735,0.5715555,2,0
1736,0.5715565,2,1
1737,0.57155603,2,0
1738,0.57155627,2,2
1739,0.57155466,2,1
1740,0.57155526,2,2
1741,0.57155544,2,2
1742,0.5715551,2,0
1743,0.57155544,2,2
1744,0.5715561,2,2
1745,0.5715557,2,2
1746,0.57155496,2,0
1747,0.5715553,2,2
1748,0.5715578,2,2
1749,0.5715559,2,2
1750,0.5715426,2,2
1751,0.571555,2,0
1752,0.5715562,2,2
1753,0.571556,2,1
1754,0.5715563,2,2
1755,0.5715568,2,1
1756,0.5715559,2,2
1757,0.5715553,2,2
1758,0.5715557,2,0
1759,0.5715565,2,2
1760,0.57155514,2,1
1761,0.5715558,2,2
1762,0.57155603,2,2
1763,0.57155645,2,0
1764,0.57155544,2,1
1765,0.5715558,2,0
1766,0.5715555,2,0
1767,0.57155603,2,2
1768,0.5715557,2,0
1769,0.5715561,2,0
1770,0.5715557,2,0
1771,0.5715564,2,0
1772,0.5715555,2,0
1773,0.57155603,2,2
1774,0.57155555,2,1
1775,0.57155526,2,0
1776,0.5715553,2,2
1777,0.5715553,2,2
1778,0.5715542,2,1
1779,0.57155585,2,2
1780,0.57155704,2,0
1781,0.57155484,2,0
1782,0.5715553,2,1
1783,0.57155544,2,2
1784,0.57155544,2,2
1785,0.5715567,2,2
1786,0.57155603,2,1
1787,0.5715567,2,2
1788,0.5715561,2,2
1789,0.5715557,2,2
1790,0.571555,2,0
1791,0.5715563,2,2
1792,0.5715553,2,0
1793,0.57155555,2,0
1794,0.57155687,2,1
1795,0.57155555,2,1
1796,0.57155466,2,1
1797,0.5715543,2,2
1798,0.57155603,2,2
1799,0.5715555,2,0
1800,0.5715553,2,0
1801,0.5715553,2,0
1802,0.57155573,2,0
1803,0.57155496,2,2
1804,0.5715557,2,0
1805,0.57155496,2,1
1806,0.571557,2,2
1807,0.57155657,2,2
1808,0.5715555,2,2
1809,0.5715559,2,2
1810,0.5715553,2,1
1811,0.5715558,2,2
1812,0.57155496,2,0
1813,0.5715567,2,2
1814,0.5715557,2,0
1815,0.57155704,2,2
1816,0.57155734,2,2
1817,0.5715563,2,2
1818,0.57155615,2,2
1819,0.5715563,2,2
1820,0.57155555,2,2
1821,0.5715553,2,2
1822,0.57155555,2,2
1823,0.571555,2,1
1824,0.5715558,2,2
1825,0.5715565,2,2
1826,0.5715557,2,2
1827,0.57155734,2,2
1828,0.5715564,2,1
1829,0.5715553,2,2
1830,0.571556,2,2
1831,0.57155603,2,2
1832,0.5715562,2,2
1833,0.5715555,2,0
1834,0.57155627,2,1
1835,0.57155657,2,2
1836,0.5715559,2,1
1837,0.5715575,2,2
1838,0.5715558,2,0
1839,0.57155603,2,2
1840,0.5715562,2,2
1841,0.5715549,2,1
1842,0.5715551,2,1
1843,0.5715557,2,1
1844,0.57155573,2,2
1845,0.5715553,2,1
1846,0.57155526,2,0
1847,0.5715562,2,2
1848,0.57155466,2,1
1849,0.57155544,2,2
1850,0.5715559,2,2
1851,0.57155484,2,2
1852,0.57155704,2,2
1853,0.5715563,2,1
1854,0.5715563,2,2
1855,0.5715567,2,2
1856,0.57155555,2,1
1857,0.57155704,2,2
1858,0.5715552,2,1
1859,0.5715568,2,2
1860,0.5715559,2,1
1861,0.57155555,2,0
1862,0.5715547,2,1
1863,0.571555,2,2
1864,0.5715553,2,0
1865,0.57155627,2,2
1866,0.5715557,2,2
1867,0.57155657,2,2
1868,0.5715562,2,2
1869,0.57155657,2,2
1870,0.5715551,2,1
1871,0.5715552,2,0
1872,0.5715567,2,2
1873,0.57155496,2,2
1874,0.5715551,2,2
1875,0.57155675,2,1
1876,0.5715555,2,1
1877,0.5715553,2,1
1878,0.5715552,2,2
1879,0.57155687,2,2
1880,0.5715557,2,1
1881,0.571555,2,0
1882,0.57155544,2,2
1883,0.5715573,2,2
1884,0.57155734,2,2
1885,0.57155585,2,0
1886,0.5715566,2,0
1887,0.5715554,2,1
1888,0.57155603,2,2
1889,0.57155627,2,2
1890,0.5715553,2,2
1891,0.57155627,2,2
1892,0.57155544,2,1
1893,0.57155555,2,0
1894,0.5715556,2,2
1895,0.5715553,2,2
1896,0.5715559,2,2
1897,0.5715569,2,2
1898,0.5715557,2,2
1899,0.57155555,2,0
1900,0.5715557,2,2
1901,0.5715551,2,0
1902,0.5715551,2,2
1903,0.57155734,2,2
1904,0.5715553,2,2
1905,0.57155544,2,2
1906,0.57155514,2,1
1907,0.57155687,2,2
1908,0.5715547,2,2
1909,0.5715558,2,2
1910,0.5715554,2,2
1911,0.5715555,2,1
1912,0.5715559,2,1
1913,0.571555,2,1
1914,0.5715559,2,0
1915,0.57155555,2,2
1916,0.57155627,2,2
1917,0.5715549,2,0
1918,0.5715554,2,2
1919,0.571555,2,0
1920,0.57155627,2,2
1921,0.571556,2,0
1922,0.57155615,2,2
1923,0.5715558,2,0
1924,0.5715554,2,2
1925,0.5715557,2,1
1926,0.5715556,2,2
1927,0.57155704,2,2
1928,0.57155496,2,1
1929,0.5715552,2,2
1930,0.571557,2,2
1931,0.5715555,2,0
1932,0.5715569,2,2
1933,0.57155526,2,1
1934,0.571556,2,0
1935,0.571557,2,2
1936,0.57155496,2,0
1937,0.5715559,2,2
1938,0.57155514,2,1
1939,0.57155704,2,2
1940,0.5715561,2,2
1941,0.5715561,2,2
1942,0.57155544,2,1
1943,0.57155454,2,0
1944,0.57155555,2,0
1945,0.57155657,2,2
1946,0.5715575,2,2
1947,0.57155627,2,2
1948,0.5715562,2,0
1949,0.57155603,2,2
1950,0.5715565,2,2
1951,0.57155603,2,2
1952,0.5715557,2,2
1953,0.5715555,2,0
1954,0.5715556,2,2
1955,0.5715559,2,2
1956,0.5715557,2,2
1957,0.5715561,2,0
1958,0.5715558,2,2
1959,0.57155603,2,2
1960,0.5715568,2,2
1961,0.57155555,2,2
1962,0.5715562,2,2
1963,0.57155675,2,2
1964,0.57155496,2,2
1965,0.5715558,2,2
1966,0.5715562,2,2
1967,0.57155544,2,0
1968,0.5715569,2,2
1969,0.5715556,2,2
1970,0.57155555,2,2
1971,0.57155573,2,2
1972,0.5715557,2,2
1973,0.57155573,2,0
1974,0.57155573,2,2
1975,0.57155514,2,0
1976,0.5715576,2,2
1977,0.5715559,2,1
1978,0.5715551,2,0
1979,0.57155657,2,2
1980,0.57155627,2,2
1981,0.5715549,2,1
1982,0.57155627,2,2
1983,0.57155675,2,2
1984,0.57155585,2,2
1985,0.57155544,2,0
1986,0.57155555,2,2
1987,0.57155544,2,0
1988,0.57155687,2,2
1989,0.57155627,2,0
1990,0.5715557,2,1
1991,0.5715557,2,2
1992,0.57155526,2,2
1993,0.5715555,2,1
1994,0.5715559,2,2
1995,0.57155544,2,0
1996,0.57155746,2,2
1997,0.5715567,2,2
1998,0.5715559,2,2
1999,0.5715553,2,1
2000,0.5715563,2,2
2001,0.5715573,2,2
2002,0.57155603,2,1
2003,0.57155603,2,0
2004,0.57155573,2,0
2005,0.5715568,2,1
2006,0.5715558,2,2
2007,0.5715571,2,2
2008,0.571556,2,0
2009,0.5715552,2,2
2010,0.5715557,2,0
2011,0.5715562,2,0
2012,0.57155627,2,2
2013,0.57155734,2,2
2014,0.5715551,2,1
2015,0.5715555,2,1
2016,0.57155544,2,2
2017,0.5715559,2,2
2018,0.5715561,2,2
2019,0.5715553,2,0
2020,0.5715553,2,2
2021,0.57155746,2,2
2022,0.57155627,2,2
2023,0.57155603,2,2
2024,0.57155675,2,2
2025,0.5715573,2,2
2026,0.57155603,2,2
2027,0.5715553,2,0
2028,0.57155645,2,0
2029,0.57155496,2,2
2030,0.57155555,2,1
2031,0.571558,2,2
2032,0.5715557,2,1
2033,0.571556,2,2
2034,0.5715557,2,0
2035,0.57155526,2,2
2036,0.57155526,2,0
2037,0.57155544,2,2
2038,0.57155627,2,2
2039,0.5715556,2,2
2040,0.57155573,2,2
2041,0.5715557,2,2
2042,0.5715562,2,2
2043,0.5715563,2,2
2044,0.57155645,2,2
2045,0.5715566,2,2
2046,0.5715565,2,0
2047,0.57155603,2,0
2048,0.57155645,2,2
2049,0.5715559,2,2
2050,0.5715548,2,0
2051,0.571557,2,1
2052,0.57155555,2,2
2053,0.571555,2,1
2054,0.5715554,2,2
2055,0.571555,2,2
2056,0.5715561,2,2
2057,0.5715566,2,2
2058,0.5715555,2,1
2059,0.5715561,2,2
2060,0.5715559,2,0
2061,0.5715551,2,0
2062,0.5715558,2,0
2063,0.5715563,2,0
2064,0.57155514,2,2
2065,0.5715558,2,0
2066,0.5715562,2,2
2067,0.57155573,2,0
2068,0.571556,2,2
2069,0.5715555,2,0
2070,0.5715553,2,1
2071,0.5715539,2,2
2072,0.57155603,2,2
2073,0.57155645,2,2
2074,0.57155544,2,2
2075,0.5715569,2,1
2076,0.5715576,2,2
2077,0.5715562,2,2
2078,0.57155585,2,2
2079,0.57155645,2,2
2080,0.5715559,2,2
2081,0.57155687,2,2
2082,0.5715553,2,2
2083,0.57155544,2,2
2084,0.5715564,2,2
2085,0.5715552,2,0
2086,0.5715548,2,2
2087,0.57155675,2,2
2088,0.5715557,2,2
2089,0.5715555,2,2
2090,0.5715571,2,2
2091,0.5715557,2,2
2092,0.57155734,2,2
2093,0.57155544,2,0
2094,0.5715553,2,2
2095,0.5715555,2,0
2096,0.5715558,2,0
2097,0.5715562,2,2
2098,0.5715552,2,2
2099,0.57155573,2,1
2100,0.57155555,2,1
2101,0.5715553,2,1
2102,0.5715557,2,0
2103,0.5715555,2,2
2104,0.57155514,2,2
2105,0.5715569,2,2
2106,0.57155514,2,0
2107,0.5715557,2,2
2108,0.57155555,2,0
2109,0.57155526,2,2
2110,0.5715556,2,2
2111,0.5715553,2,2
2112,0.57155573,2,1
2113,0.5715572,2,2
2114,0.57155526,2,2
2115,0.5715558,2,0
2116,0.5715559,2,2
2117,0.57155544,2,2
2118,0.5715557,2,2
2119,0.5715549,2,0
2120,0.5715567,2,1
2121,0.5715556,2,1
2122,0.5715552,2,2
2123,0.5715563,2,2
2124,0.57155657,2,2
2125,0.5715548,2,0
2126,0.5715557,2,0
2127,0.57155526,2,2
2128,0.57155555,2,2
2129,0.57155555,2,2
2130,0.5715567,2,2
2131,0.5715555,2,2
2132,0.5715551,2,2
2133,0.57155555,2,2
2134,0.57155526,2,0
2135,0.57155585,2,0
2136,0.57155544,2,2
2137,0.5715559,2,0
2138,0.5715559,2,2
2139,0.57155544,2,2
2140,0.57155746,2,2
2141,0.5715568,2,2
2142,0.57155544,2,2
2143,0.5715552,2,2
2144,0.5715556,2,2
2145,0.57155603,2,2
2146,0.5715551,2,2
2147,0.5715577,2,2
2148,0.5715557,2,1
2149,0.5715559,2,2
2150,0.571556,2,2
2151,0.57155603,2,0
2152,0.5715557,2,0
2153,0.57155734,2,2
2154,0.57155496,2,2
2155,0.57155603,2,2
2156,0.5715557,2,2
2157,0.5715563,2,2
2158,0.5715563,2,2
2159,0.5715559,2,2
2160,0.5715561,2,1
2161,0.57155675,2,2
2162,0.5715559,2,2
2163,0.57155615,2,2
2164,0.5715555,2,0
2165,0.5715566,2,0
2166,0.57155603,2,2
2167,0.5715556,2,2
2168,0.5715555,2,1
2169,0.5715568,2,0
2170,0.5715554,2,1
2171,0.5715562,2,2
2172,0.5715557,2,0
2173,0.57155603,2,2
2174,0.57155687,2,2
2175,0.5715552,2,1
2176,0.5715534,2,2
2177,0.57155675,2,2
2178,0.57155573,2,1
2179,0.5715555,2,2
2180,0.57155627,2,2
2181,0.57155573,2,0
2182,0.571555,2,0
2183,0.57155585,2,2
2184,0.5715566,2,2
2185,0.57155704,2,2
2186,0.571556,2,2
2187,0.5715564,2,2
2188,0.571555,2,1
2189,0.5715553,2,2
2190,0.5715552,2,2
2191,0.5715554,2,2
2192,0.5715555,2,1
2193,0.5715559,2,0
2194,0.5715549,2,1
2195,0.5715553,2,2
2196,0.5715551,2,2
2197,0.5715557,2,2
2198,0.57155573,2,2
2199,0.57155603,2,2
2200,0.57155704,2,2
2201,0.5715558,2,0
2202,0.5715555,2,2
2203,0.5715562,2,2
2204,0.5715561,2,1
2205,0.5715553,2,2
2206,0.57155645,2,2
2207,0.5715559,2,0
2208,0.5715555,2,0
2209,0.57155544,2,1
2210,0.5715553,2,1
2211,0.5715557,2,1
2212,0.5715557,2,0
2213,0.5715558,2,2
2214,0.57155657,2,1
2215,0.57155603,2,2
2216,0.5715576,2,2
2217,0.571555,2,0
2218,0.57155585,2,2
2219,0.57155675,2,2
2220,0.57155746,2,0
2221,0.57155615,2,2
2222,0.571556,2,1
2223,0.5715559,2,2
2224,0.5715553,2,0
2225,0.5715557,2,2
2226,0.57155555,2,2
2227,0.57155496,2,2
2228,0.57155573,2,2
2229,0.57155603,2,2
2230,0.57155585,2,2
2231,0.5715547,2,0
2232,0.57155657,2,1
2233,0.57155573,2,2
2234,0.5715553,2,2
2235,0.5715559,2,0
2236,0.57155704,2,2
2237,0.5715553,2,2
