conf,pred,true
0.886818,2,2
0.89152515,2,2
0.8344397,2,0
0.70979106,1,0
0.81369376,2,2
0.71434045,1,0
0.7159641,2,0
0.85298866,2,2
0.7237165,1,1
0.9103211,2,2
0.8251912,2,2
0.878673,2,1
0.80675745,2,2
0.75780034,2,2
0.7131576,2,2
0.8947927,2,2
0.7619786,2,2
0.86558217,2,2
0.5409744,2,1
0.8056906,2,1
0.63454527,2,2
0.88756084,2,2
0.8292681,2,2
0.7359797,1,1
0.8544668,2,2
0.8885891,2,2
0.72297174,1,1
0.8881177,2,2
0.8041795,2,0
0.83819586,2,0
0.7346533,2,0
0.6175273,2,0
0.8303271,2,2
0.9101846,2,2
0.893765,2,2
0.8768232,2,2
0.85926783,2,2
0.8652035,2,2
0.73651564,1,1
0.7358974,1,1
0.73573685,1,0
0.8486143,2,2
0.889123,2,1
0.736196,1,0
0.7058401,1,1
0.73564523,1,1
0.7349706,1,2
0.7218592,2,2
0.865957,2,2
0.6758856,1,0
0.9154835,2,2
0.8629264,2,2
0.8537966,2,2
0.8762644,2,2
0.48003533,2,0
0.8298554,2,2
0.7581073,2,2
0.7328268,2,0
0.40977505,2,0
0.57358766,2,2
0.8028703,2,1
0.456118,2,0
0.56236523,2,0
0.79381424,2,0
0.835545,2,2
0.7320658,1,0
0.86458,2,2
0.606681,1,1
0.7364015,1,1
0.5730305,2,1
0.52395284,2,0
0.8793478,2,2
0.82183397,2,2
0.9065897,2,2
0.8866291,2,0
0.7778845,2,1
0.8223227,2,2
0.83494216,2,2
0.64679724,2,2
0.73544663,1,0
0.8347362,2,2
0.8210022,2,1
0.9289113,2,2
0.90431726,2,2
0.40456134,2,2
0.90772605,2,2
0.8827894,2,2
0.83370167,2,2
0.888902,2,0
0.6150693,1,2
0.77274555,2,2
0.844178,2,0
0.859615,2,2
0.8608719,2,1
0.8282444,2,2
0.5748837,1,1
0.80684906,2,2
0.87582195,2,2
0.85530823,2,2
0.83038145,2,2
0.81904113,2,2
0.8515575,2,0
0.8558068,2,2
0.8938228,2,2
0.820689,2,2
0.90151954,2,2
0.8300816,2,0
0.85160387,2,2
0.587556,2,2
0.903252,2,2
0.8959255,2,0
0.8267893,2,2
0.8338237,2,2
0.7363438,1,1
0.343805,2,1
0.8180658,2,2
0.33787253,1,0
0.7923598,2,1
0.508206,2,2
0.7363255,1,1
0.5985522,1,0
0.7352809,1,0
0.8263618,2,2
0.8653815,2,2
0.8840512,2,2
0.87572056,2,2
0.8414904,2,2
0.71922785,1,0
0.90019816,2,2
0.85421646,2,2
0.8247475,2,2
0.8461398,2,2
0.7982896,2,2
0.86984134,2,2
0.8580768,2,1
0.7503371,2,2
0.6383065,2,1
0.72919273,1,1
0.6927083,1,2
0.7992038,2,2
0.8838419,2,0
0.90494424,2,0
0.65744317,1,2
0.87849367,2,0
0.86660165,2,2
0.8737088,2,2
0.8694469,2,2
0.7345571,1,1
0.89920616,2,2
0.35833648,1,2
0.8728514,2,2
0.884909,2,2
0.8114767,2,0
0.8890473,2,2
0.8909602,2,2
0.39563385,2,2
0.7438542,2,1
0.8611098,2,2
0.81860733,2,2
0.8144321,2,0
0.85911524,2,2
0.8969121,2,2
0.92141336,2,2
0.8968192,2,2
0.581655,2,1
0.8390917,2,2
0.7414526,2,2
0.8885467,2,2
0.70095366,2,1
0.9262611,2,2
0.8656905,2,0
0.8720789,2,2
0.73646677,1,1
0.8388927,2,2
0.45895416,2,2
0.82436097,2,2
0.8492686,2,2
0.89566445,2,2
0.85302305,2,2
0.42035803,1,1
0.8596413,2,2
0.88496184,2,2
0.84435195,2,2
0.7607525,2,0
0.86390454,2,2
0.73221594,1,0
0.6805962,2,1
0.7652789,2,2
0.79577327,2,0
0.85031635,2,2
0.7499828,2,2
0.7314789,1,1
0.7124382,1,1
0.7210834,2,0
0.6865322,1,0
0.8754067,2,2
0.8752176,2,2
0.76871186,2,0
0.74349296,2,0
0.8995082,2,2
0.8358274,2,2
0.9123405,2,2
0.8402473,2,2
0.7612224,2,2
0.66871953,1,0
0.886849,2,2
0.75489074,2,0
0.7807393,2,0
0.5016507,1,2
0.8494767,2,2
0.68075037,2,1
0.8863642,2,2
0.88456464,2,2
0.80935276,2,2
0.7330245,1,0
0.88032544,2,2
0.73447317,2,1
0.78710854,2,1
0.6410162,1,1
0.89392966,2,2
0.8268298,2,2
0.8577474,2,2
0.3647047,2,0
0.88830763,2,2
0.8688467,2,2
0.8886055,2,2
0.86723006,2,2
0.8379977,2,2
0.9143372,2,2
0.73651665,1,1
0.8754686,2,2
0.8301983,2,2
0.88394815,2,2
0.89011866,2,2
0.90636075,2,2
0.36097106,1,0
0.8908619,2,2
0.8518925,2,2
0.8104769,2,2
0.7584215,2,1
0.9049932,2,2
0.7270447,1,0
0.84427893,2,2
0.56768924,2,0
0.82786345,2,0
0.8694162,2,2
0.79904485,2,2
0.7837889,2,2
0.85478944,2,2
0.8510867,2,2
0.79640615,2,1
0.6140113,2,2
0.87284285,2,2
0.85646886,2,2
0.7361874,1,1
0.7321121,1,0
0.6541379,2,0
0.5417193,2,2
0.86999786,2,2
0.86537737,2,0
0.8896836,2,2
0.800314,2,2
0.9125,2,2
0.7325575,1,0
0.73646754,1,1
0.8454448,2,2
0.83552516,2,2
0.7580586,2,2
0.76246995,2,2
0.67058957,2,0
0.9084293,2,2
0.7764029,2,1
0.90133893,2,2
0.89886546,2,2
0.7365072,1,1
0.55661005,2,1
0.7308545,1,0
0.8191988,2,2
0.73650813,1,0
0.71491635,2,2
0.8471571,2,2
0.8554657,2,2
0.8844149,2,0
0.40243292,2,1
0.81448424,2,1
0.90627575,2,2
0.63881606,2,2
0.78797287,2,2
0.81278694,2,1
0.60313225,1,1
0.6039427,2,0
0.8839752,2,2
0.87662953,2,0
0.8206076,2,2
0.88164485,2,2
0.7349499,1,1
0.7253465,1,0
0.8687528,2,2
0.8218902,2,2
0.4032505,2,2
0.4827929,2,1
0.8504307,2,0
0.87102723,2,2
0.8576503,2,2
0.8761331,2,0
0.90701765,2,2
0.7616727,2,1
0.72708684,2,2
0.85666966,2,2
0.6749858,2,1
0.9012019,2,2
0.8931419,2,2
0.7716266,2,1
0.7363438,1,1
0.8995286,2,2
0.8458801,2,2
0.8958887,2,2
0.7363438,1,1
0.8616584,2,2
0.859743,2,2
0.83858794,2,0
0.90929437,2,2
0.91171664,2,2
0.83404577,2,0
0.8362437,2,0
0.73410094,1,0
0.8116203,2,2
0.89158046,2,2
0.8558961,2,2
0.7179645,1,0
0.88349926,2,1
0.5919245,1,0
0.83157176,2,2
0.7364861,1,1
0.9112632,2,2
0.8429302,2,2
0.87446314,2,0
0.83929986,2,2
0.901683,2,2
0.7759207,2,2
0.7845395,2,0
0.8755397,2,2
0.90699273,2,2
0.8690952,2,2
0.8909813,2,2
0.83533233,2,0
0.857538,2,2
0.5822062,2,1
0.8127571,2,2
0.7345222,1,1
0.91275406,2,2
0.500852,2,2
0.73279274,1,0
0.9134879,2,2
0.8654394,2,1
0.89270747,2,2
0.7317406,2,2
0.8996623,2,0
0.49321264,2,1
0.79658645,2,0
0.86991286,2,0
0.89987916,2,2
0.73648757,1,0
0.83075166,2,0
0.8058972,2,0
0.8762329,2,0
0.7321714,1,0
0.86080027,2,2
0.73467094,1,1
0.7339136,1,0
0.7557595,2,2
0.8893845,2,2
0.73622286,1,1
0.7723159,2,2
0.85725284,2,0
0.71012586,1,0
0.736192,1,1
0.82127196,2,2
0.35807064,1,2
0.83986324,2,2
0.7000454,1,1
0.89468855,2,2
0.72133106,2,2
0.35472128,2,2
0.7580368,2,0
0.8502562,2,2
0.9016994,2,0
0.6197412,2,0
0.7364999,1,1
0.7362806,1,1
0.34004083,1,1
0.8044043,2,2
0.92545694,2,2
0.7321714,1,0
0.72216326,1,0
0.8916542,2,0
0.7354731,1,0
0.90575284,2,2
0.68932796,1,0
0.73613524,1,1
0.5537393,1,2
0.88471943,2,2
0.91236156,2,2
0.90458214,2,2
0.7704715,2,1
0.7749415,2,2
0.8225809,2,0
0.8165647,2,2
0.51241046,1,0
0.891064,2,2
0.8448931,2,2
0.90039736,2,2
0.9298986,2,2
0.90356207,2,2
0.8698944,2,2
0.8926564,2,2
0.7368317,2,2
0.66877234,1,1
0.89793783,2,2
0.7830479,2,2
0.82249546,2,2
0.9215666,2,2
0.7230742,2,1
0.7625994,2,2
0.89501095,2,2
0.55703676,1,2
0.704898,1,2
0.7847306,2,0
0.6136316,1,1
0.87318563,2,2
0.6137614,2,1
0.79469365,2,2
0.7484155,2,0
0.70822257,1,2
0.7823066,2,2
0.60313225,1,1
0.7109865,1,1
0.8428919,2,1
0.8863961,2,2
0.71134025,1,1
0.6340875,2,0
0.8824119,2,2
0.7351447,1,1
0.73527443,1,2
0.83460516,2,2
0.88116,2,2
0.89136344,2,2
0.68659973,2,1
0.89466757,2,2
0.8611322,2,2
0.78310364,2,1
0.8727856,2,2
0.6256926,1,1
0.8766024,2,2
0.7567042,2,1
0.8238597,2,0
0.7362669,1,1
0.84341604,2,2
0.83284706,2,0
0.8600892,2,2
0.85617846,2,2
0.8492023,2,2
0.9018051,2,2
0.82478523,2,2
0.7170186,2,1
0.73605806,1,0
0.90730196,2,2
0.7455022,2,2
0.8996324,2,2
0.8845846,2,1
0.695605,1,1
0.7042893,1,1
0.9209444,2,2
0.8510042,2,2
0.78240323,2,1
0.72919273,1,0
0.70304465,1,2
0.92334044,2,2
0.86265516,2,2
0.82169193,2,0
0.8715045,2,0
0.6462755,1,1
0.8730467,2,2
0.8503359,2,2
0.7169701,2,2
0.4311158,1,2
0.7288501,2,1
0.6687901,2,0
0.8581784,2,2
0.8827007,2,2
0.8916588,2,2
0.8668859,2,2
0.76851,2,2
0.83833885,2,0
0.88346815,2,2
0.734305,1,0
0.88888603,2,2
0.7361622,1,2
0.9179652,2,2
0.91348904,2,2
0.5876248,2,1
0.6337751,2,2
0.80593526,2,2
0.823426,2,2
0.90978825,2,2
0.7321221,1,1
0.7346828,1,1
0.8967826,2,1
0.79627746,2,0
0.89705306,2,2
0.859157,2,2
0.72562164,2,0
0.9016214,2,2
0.7264671,1,0
0.8621059,2,2
0.794257,2,0
0.87282765,2,2
0.64075345,2,0
0.60188097,1,2
0.77836674,2,1
0.8066716,2,2
0.89470696,2,2
0.8188487,2,1
0.68853503,1,2
0.80115426,2,2
0.8654384,2,0
0.88019186,2,2
0.49880126,2,1
0.6612695,1,0
0.913432,2,2
0.7710648,2,0
0.88209844,2,2
0.56153536,2,1
0.8587082,2,2
0.91246367,2,2
0.889541,2,2
0.714516,2,1
0.74632895,2,0
0.7464912,2,0
0.59300756,1,2
0.7005577,2,2
0.8122155,2,2
0.69267654,1,0
0.82886887,2,2
0.8370348,2,2
0.88306993,2,2
0.84236926,2,2
0.65516794,1,0
0.8996726,2,2
0.8832431,2,2
0.92346966,2,2
0.8943258,2,0
0.8112873,2,2
0.87353164,2,2
0.804675,2,2
0.75509465,2,2
0.8062365,2,2
0.91692245,2,2
0.8187597,2,2
0.8312484,2,2
0.9187224,2,2
0.8440152,2,0
0.9249958,2,2
0.8381591,2,2
0.72088134,1,2
0.9013109,2,2
0.79274386,2,2
0.77438366,2,0
0.9030778,2,2
0.7354112,1,0
0.86689335,2,2
0.7350877,1,1
0.7930274,2,0
0.8481972,2,2
0.86719644,2,2
0.60313225,1,1
0.80862105,2,2
0.8891723,2,2
0.44726482,2,2
0.7801753,2,0
0.8524364,2,2
0.6627006,2,0
0.89299047,2,2
0.6753424,2,0
0.6607116,2,1
0.8155148,2,2
0.86500454,2,2
0.6814508,1,1
0.7782698,2,2
0.89526904,2,0
0.9061988,2,2
0.9144788,2,2
0.8533195,2,2
0.4675147,2,1
0.8890434,2,2
0.8093239,2,2
0.8222046,2,1
0.726452,1,0
0.8885662,2,0
0.5300003,1,1
0.9052922,2,2
0.82489413,2,2
0.81415373,2,0
0.75926906,2,2
0.75601584,2,0
0.8575484,2,0
0.7012725,1,2
0.7558748,2,2
0.73241526,1,1
0.73648286,1,1
0.7682577,2,2
0.89255506,2,2
0.92634225,2,2
0.7870155,2,0
0.6939763,1,2
0.8458308,2,2
0.86328787,2,2
0.81339264,2,2
0.85007817,2,2
0.87700665,2,2
0.80885106,2,2
0.6684732,2,0
0.3524017,1,0
0.83007246,2,2
0.73640436,1,1
0.8890754,2,2
0.47438827,1,1
0.8647733,2,2
0.52232134,1,0
0.86474395,2,2
0.5143456,2,0
0.7365154,1,2
0.8934969,2,2
0.8770942,2,2
0.89201224,2,2
0.8656723,2,2
0.8438397,2,2
0.8519691,2,2
0.8453033,2,2
0.84659016,2,2
0.7907433,2,0
0.80882186,2,0
0.86472684,2,2
0.82223743,2,2
0.76122653,2,0
0.76664793,2,1
0.84504294,2,2
0.73577493,1,1
0.79902184,2,2
0.8841142,2,2
0.89308625,2,2
0.8778916,2,2
0.82067835,2,1
0.86482,2,2
0.72366965,2,0
0.73228085,1,0
0.73558843,1,0
0.7131294,1,0
0.8478672,2,2
0.86954457,2,0
0.8114598,2,2
0.8936279,2,0
0.8790088,2,2
0.76388204,2,0
0.7180988,1,1
0.9005676,2,2
0.8596498,2,2
0.90710217,2,2
0.8921955,2,2
0.7178995,1,1
0.85558754,2,2
0.90079063,2,2
0.8570254,2,2
0.8742767,2,2
0.62219673,2,2
0.8687502,2,2
0.8012882,2,2
0.8370569,2,2
0.8788541,2,2
0.90444654,2,0
0.82150894,2,2
0.9058304,2,2
0.83328336,2,2
0.89471453,2,2
0.9007357,2,2
0.86280406,2,2
0.8964274,2,2
0.7605607,2,0
0.39528522,1,2
0.84299815,2,0
0.8808304,2,0
0.502568,2,2
0.8569022,2,2
0.7352348,1,1
0.7293666,2,1
0.8420903,2,1
0.7669093,2,0
0.67817354,2,2
0.8428939,2,2
0.82692486,2,2
0.8256079,2,0
0.9035733,2,2
0.7885642,2,0
0.6584104,1,2
0.90210336,2,2
0.9151593,2,2
0.7598222,2,1
0.9090006,2,2
0.86326426,2,2
0.7225728,1,0
0.90661585,2,2
0.68092436,1,2
0.9054173,2,2
0.7354693,1,0
0.8926983,2,1
0.8754873,2,1
0.87122697,2,2
0.9038483,2,2
0.88971156,2,2
0.80280447,2,0
0.8498966,2,0
0.84522474,2,2
0.8988384,2,2
0.6866396,2,2
0.8843432,2,2
0.8717468,2,2
0.81770104,2,2
0.84549403,2,2
0.710816,2,0
0.8063971,2,0
0.8319916,2,2
0.7719315,2,0
0.89841014,2,2
0.84234095,2,2
0.7198703,2,2
0.8497724,2,2
0.7658423,2,2
0.8268995,2,2
0.7218685,2,2
0.8766804,2,2
0.87063134,2,2
0.83614856,2,2
0.6090066,2,1
0.7888267,2,2
0.9160699,2,2
0.83188593,2,0
0.7336332,1,0
0.89772,2,2
0.85838926,2,2
0.7806259,2,2
0.9054692,2,2
0.90716636,2,2
0.8654705,2,2
0.9099312,2,2
0.6907186,1,1
0.8974435,2,2
0.8424352,2,2
0.90879345,2,2
0.7572492,2,0
0.74051994,2,0
0.7997227,2,2
0.88743067,2,2
0.669604,1,1
0.8199438,2,0
0.60281765,2,1
0.85811806,2,2
0.9013746,2,0
0.89427483,2,2
0.8743466,2,2
0.8531284,2,1
0.8934067,2,2
0.7201431,2,2
0.71997565,1,1
0.82978266,2,2
0.34833688,1,2
0.8219411,2,0
0.73480016,1,0
0.7970731,2,2
0.8528006,2,2
0.8209609,2,2
0.8853755,2,2
0.9146803,2,2
0.72919273,1,1
0.8264723,2,2
0.8895687,2,2
0.8329358,2,2
0.36847538,1,1
0.84055215,2,0
0.82145673,2,1
0.8722659,2,2
0.87587637,2,2
0.85160714,2,2
0.8970622,2,2
0.8760459,2,2
0.7296761,1,2
0.64179456,2,0
0.78095466,2,2
0.86005116,2,2
0.7316589,1,1
0.860379,2,2
0.8517336,2,2
0.80755216,2,0
0.8613619,2,0
0.7182696,2,1
0.57776874,1,1
0.7359904,1,1
0.80379647,2,0
0.9019912,2,2
0.5240629,1,1
0.84383214,2,2
0.8486553,2,2
0.63357806,2,0
0.8858951,2,2
0.8027179,2,2
0.59244174,2,0
0.8787865,2,2
0.83038145,2,1
0.5290641,2,2
0.7173888,1,0
0.9244939,2,2
0.689083,2,2
0.89071435,2,2
0.8308728,2,2
0.8317344,2,2
0.7027145,2,2
0.6385684,2,0
0.73377407,1,1
0.364223,1,2
0.790951,2,2
0.8739002,2,0
0.90869796,2,2
0.5568906,1,2
0.46095502,2,1
0.87179106,2,0
0.49583748,1,2
0.33721262,1,0
0.9049265,2,2
0.87754077,2,0
0.8505762,2,2
0.46083033,2,0
0.7279636,2,0
0.84261864,2,2
0.87779,2,2
0.90396243,2,2
0.7363659,1,1
0.786134,2,2
0.90116346,2,2
0.89256954,2,0
0.6973569,2,0
0.82725686,2,2
0.62404656,2,2
0.82824904,2,2
0.79930973,2,2
0.82972413,2,2
0.8847099,2,0
0.73274016,1,1
0.8867013,2,2
0.7341928,1,0
0.73035246,1,2
0.87249696,2,2
0.90873104,2,2
0.8907886,2,2
0.8557855,2,2
0.82476294,2,2
0.9046004,2,2
0.88426375,2,2
0.72160834,1,0
0.81339264,2,2
0.3644249,2,1
0.6998712,1,0
0.5840622,1,0
0.7824642,2,2
0.34162077,1,1
0.81003857,2,2
0.73613435,1,1
0.88267076,2,2
0.38922378,2,1
0.84395933,2,0
0.8542349,2,0
0.43031412,1,1
0.7269306,1,1
0.83869,2,2
0.78890413,2,2
0.7721549,2,0
0.9030316,2,2
0.89421,2,0
0.73644876,1,0
0.8867814,2,2
0.7354497,1,1
0.8128365,2,2
0.73488224,1,1
0.8569218,2,1
0.8879008,2,2
0.90159494,2,2
0.72236925,2,2
0.84310085,2,2
0.9081965,2,2
0.8860394,2,2
0.87203336,2,2
0.8848653,2,2
0.7031981,2,2
0.8591023,2,2
0.73642844,1,1
0.7708218,2,2
0.8088809,2,2
0.8096239,2,2
0.7341976,1,1
0.8701466,2,2
0.92350256,2,2
0.874648,2,2
0.92218155,2,2
0.8671787,2,2
0.8474605,2,0
0.8426677,2,2
0.85282415,2,2
0.6817128,1,0
0.50980806,1,0
0.90513515,2,2
0.7361583,2,2
0.928061,2,2
0.8706562,2,2
0.8948051,2,2
0.8740603,2,2
0.66956884,1,2
0.92087513,2,2
0.89550203,2,2
0.7102916,1,1
0.42848003,2,1
0.8990197,2,2
0.524123,2,0
0.39963216,1,2
0.8750044,2,2
0.8845335,2,0
0.8847537,2,2
0.81492627,2,2
0.85525525,2,0
0.9020664,2,2
0.72320354,1,0
0.64367276,2,2
0.7877946,2,2
0.87031025,2,2
0.8694768,2,2
0.8003469,2,2
0.6039147,1,0
0.46720195,2,2
0.907112,2,2
0.90110934,2,2
0.76637244,2,0
0.89480454,2,2
0.43542084,2,0
0.804581,2,2
0.7769546,2,2
0.69839925,1,1
0.57092524,1,2
0.85339355,2,2
0.72455853,1,0
0.90148497,2,2
0.8055756,2,2
0.8137761,2,0
0.7044829,1,1
0.832772,2,1
0.8754685,2,2
0.6667693,2,2
0.88244855,2,2
0.90344965,2,0
0.7777267,2,2
0.7363595,1,0
0.9196137,2,2
0.89356554,2,2
0.9206237,2,2
0.5673351,1,1
0.7364335,1,1
0.79129547,2,2
0.7488891,2,2
0.8206485,2,2
0.40384722,2,0
0.526188,1,0
0.85550183,2,0
0.84473467,2,2
0.89872676,2,2
0.8289928,2,1
0.7991145,2,2
0.873913,2,2
0.73511446,1,1
0.8600108,2,2
0.9183784,2,2
0.5936912,1,1
0.8851733,2,0
0.9288563,2,2
0.73537916,1,2
0.9047848,2,2
0.8541594,2,0
0.6063231,1,0
0.8250141,2,2
0.80782956,2,2
0.9031168,2,2
0.6297306,2,1
0.7990425,2,2
0.90415525,2,2
0.7268525,1,1
0.8533559,2,2
0.35371813,1,1
0.8585439,2,0
0.38122612,1,0
0.8621824,2,0
0.82386076,2,2
0.47368896,2,0
0.895528,2,2
0.7363148,1,0
0.5186138,1,2
0.834878,2,0
0.8428893,2,2
0.8875983,2,2
0.7358103,1,1
0.7860052,2,2
0.85711074,2,2
0.819173,2,2
0.74639165,2,0
0.8726722,2,2
0.898569,2,2
0.8893288,2,2
0.85407895,2,2
0.7323085,1,0
0.90011275,2,2
0.8236714,2,2
0.6696539,2,0
0.77585995,2,2
0.90332985,2,2
0.83366257,2,2
0.9032633,2,2
0.9161413,2,2
0.7788271,2,2
0.8730819,2,1
0.8893684,2,2
0.73860943,2,0
0.73549604,1,2
0.88229084,2,2
0.9168189,2,2
0.88903207,2,2
0.7362718,1,0
0.8216606,2,2
0.7588221,2,2
0.9103476,2,2
0.8052341,2,1
0.8100282,2,2
0.842434,2,2
0.4801444,2,1
0.8523387,2,2
0.82836974,2,2
0.8573522,2,2
0.88645107,2,2
0.8059935,2,2
0.6685628,2,0
0.73648494,1,2
0.8260506,2,2
0.8427329,2,2
0.8242455,2,2
0.8459023,2,2
0.7364555,1,1
0.4874282,1,0
0.78695434,2,2
0.36815438,2,1
0.72167176,1,1
0.6207826,2,0
0.75236434,2,1
0.8452918,2,2
0.8928595,2,2
0.90218556,2,2
0.84437585,2,2
0.8724176,2,2
0.6693558,2,0
0.83273476,2,1
0.71076006,2,2
0.85338813,2,2
0.78525037,2,1
0.87924314,2,2
0.76123095,2,0
0.5982322,2,2
0.88806283,2,0
0.9107554,2,2
0.9101006,2,2
0.8132494,2,0
0.7022054,1,0
0.602057,1,0
0.65167207,2,2
0.73609036,1,0
0.8839345,2,2
0.9167679,2,2
0.80427706,2,2
0.89391685,2,2
0.88068885,2,0
0.601247,1,0
0.736179,1,2
0.8390964,2,2
0.85634637,2,2
0.8339695,2,0
0.7364009,1,0
0.87494,2,2
0.88524854,2,2
0.77205837,2,2
0.6916726,1,1
0.8477766,2,1
0.87268096,2,2
0.8940386,2,2
0.89898455,2,2
0.6923332,2,1
0.90691674,2,2
0.78986543,2,1
0.61127174,1,2
0.73650765,1,1
0.73220533,1,0
0.73430693,1,1
0.756265,2,2
0.6610324,1,1
0.8461082,2,2
0.8623961,2,2
0.7004632,2,1
0.9055145,2,2
0.9007022,2,2
0.54378575,2,2
0.45366654,1,0
0.83373153,2,2
0.79034394,2,2
0.78752494,2,0
0.820639,2,2
0.87998015,2,2
0.8967423,2,2
0.8758383,2,2
0.7354693,1,1
0.8855342,2,2
0.8775375,2,2
0.636873,2,1
0.90696496,2,2
0.77780974,2,1
0.7995685,2,2
0.88563144,2,2
0.8133687,2,2
0.8880175,2,2
0.8490052,2,2
0.7633846,2,0
0.86061394,2,0
0.8664235,2,2
0.7363007,1,1
0.6793147,1,0
0.7261068,2,0
0.7363438,1,1
0.77915955,2,2
0.82635546,2,2
0.7879126,2,0
0.5157992,1,2
0.8139501,2,1
0.591245,1,1
0.8620922,2,2
0.82129854,2,0
0.9125187,2,2
0.8458799,2,2
0.844215,2,2
0.7317578,1,0
0.7955899,2,2
0.85025823,2,2
0.91629785,2,2
0.81965387,2,2
0.61274695,1,2
0.81836176,2,2
0.8176621,2,2
0.8996288,2,0
0.88036746,2,2
0.5652947,2,0
0.8828785,2,2
0.7017103,2,2
0.57003963,2,0
0.65039444,1,0
0.84887224,2,2
0.91844505,2,2
0.8879677,2,2
0.8214387,2,2
0.5386175,2,0
0.8510862,2,2
0.87444943,2,0
0.45336562,1,2
0.71611404,2,1
0.84552234,2,2
0.8645611,2,2
0.7959618,2,2
0.8213003,2,2
0.858678,2,2
0.8077076,2,2
0.8845739,2,2
0.84645385,2,2
0.7655226,2,2
0.8642348,2,2
0.92174685,2,2
0.87627244,2,1
0.82602763,2,2
0.8385923,2,1
0.86652863,2,2
0.7422508,2,0
0.78259224,2,2
0.8995737,2,2
0.3527016,2,1
0.87023306,2,2
0.6469435,1,1
0.736407,1,1
0.8239115,2,2
0.83301115,2,2
0.4192663,1,1
0.8247647,2,0
0.8936711,2,2
0.57368296,2,0
0.7170348,2,0
0.48773474,2,0
0.9117644,2,2
0.8520243,2,2
0.64076155,1,0
0.806357,2,2
0.69467056,2,2
0.8255674,2,0
0.8961242,2,2
0.3591228,1,0
0.8170884,2,2
0.82186794,2,2
0.92702484,2,2
0.7737653,2,2
0.73543316,1,1
0.914301,2,2
0.81543446,2,2
0.73439705,1,1
0.8522264,2,2
0.7015139,2,2
0.44402847,2,0
0.8766048,2,2
0.82551116,2,2
0.85989565,2,2
0.73100626,2,2
0.47322404,2,2
0.7538438,2,0
0.8401019,2,2
0.84026337,2,2
0.90304226,2,2
0.75752175,2,2
0.8693109,2,2
0.7193308,1,1
0.82927257,2,0
0.88575995,2,2
0.7275274,2,2
0.5699319,2,2
0.7364688,1,1
0.64471775,1,0
0.87508804,2,2
0.72919273,1,1
0.9096699,2,2
0.8255115,2,1
0.9012244,2,2
0.88141924,2,2
0.6759874,2,2
0.81655777,2,2
0.87393576,2,2
0.88421565,2,2
0.90392244,2,2
0.9013144,2,2
0.84430766,2,2
0.7362948,1,1
0.6826108,1,1
0.7327331,1,0
0.85830617,2,2
0.79145306,2,0
0.905104,2,2
0.51922166,1,0
0.83866906,2,2
0.86839384,2,2
0.86092335,2,1
0.88140714,2,2
0.6537962,1,0
0.87761074,2,2
0.77451354,2,1
0.8268931,2,2
0.91256416,2,0
0.82254463,2,2
0.7768874,2,2
0.5273066,2,2
0.89164966,2,0
0.86098146,2,2
0.8689094,2,2
0.81647056,2,2
0.9004449,2,2
0.8904521,2,2
0.73610157,1,1
0.88995326,2,2
0.87851626,2,2
0.8589456,2,2
0.8403305,2,0
0.62676996,1,0
0.5497079,1,0
0.90593135,2,2
0.752132,2,0
0.7362571,1,0
0.8130665,2,2
0.73650396,1,1
0.70290697,1,0
0.8158484,2,0
0.7265917,1,1
0.61362237,2,1
0.744942,2,2
0.87319744,2,2
0.91491216,2,2
0.6866621,2,1
0.8069703,2,2
0.8354721,2,0
0.90498334,2,0
0.7337995,1,1
0.5166228,2,0
0.8403534,2,1
0.8725692,2,2
0.74627984,2,2
0.7903595,2,0
0.7359717,1,0
0.71021503,2,2
0.89520663,2,2
0.87099224,2,2
0.5230093,1,0
0.85526854,2,2
0.8050486,2,2
0.73210776,1,1
0.90556306,2,2
0.83151156,2,0
0.7860353,2,2
0.89442134,2,2
0.7325123,2,0
0.8120967,2,2
0.7289234,1,1
0.712885,1,0
0.5374923,2,0
0.8618726,2,0
0.86764735,2,2
0.87874484,2,2
0.817586,2,2
0.8155887,2,2
0.7297943,2,0
0.71135855,1,0
0.6840561,2,1
0.850545,2,0
0.77781945,2,0
0.8810232,2,2
0.7364707,1,1
0.8651976,2,0
0.73601145,1,1
0.5890103,2,0
0.83107144,2,2
0.83633655,2,0
0.80573636,2,2
0.51070935,1,0
0.49326816,2,1
0.88573647,2,2
0.73583674,1,0
0.8924779,2,2
0.91571003,2,2
0.40261185,2,0
0.725238,1,0
0.8515907,2,2
0.7732998,2,2
0.86066645,2,0
0.716476,1,1
0.8227714,2,2
0.88582456,2,2
0.829355,2,1
0.90833676,2,2
0.86801696,2,2
0.88929296,2,2
0.9053737,2,2
0.5718296,2,2
0.892963,2,0
0.70828617,1,2
0.8554374,2,2
0.7252068,1,2
0.73519826,1,1
0.9050945,2,2
0.7300184,1,0
0.9055784,2,2
0.88821065,2,2
0.8628927,2,2
0.7322931,2,2
0.68373734,2,2
0.60461617,2,0
0.9237435,2,2
0.8675076,2,2
0.6848537,1,2
0.593215,1,2
0.63296455,1,2
0.8851876,2,2
0.9182244,2,2
0.7296243,2,2
0.8758563,2,0
0.8177517,2,2
0.89944905,2,2
0.8888431,2,2
0.72942907,1,2
0.84258926,2,0
0.5162875,1,0
0.42099413,2,0
0.8592766,2,2
0.55739486,1,0
0.7289082,1,1
0.8314954,2,2
0.89789623,2,2
0.79915166,2,0
0.82893693,2,2
0.73567736,1,0
0.8341981,2,0
